dt_iso,temp,temp_min,temp_max,rain_1h,rain_3h
2022-01-01 00:00:00,10.06,8.67,11.0,0.0,0.0
2022-01-01 01:00:00,10.06,8.67,11.0,0.0,0.0
2022-01-01 02:00:00,10.22,8.67,11.0,0.0,0.0
2022-01-01 03:00:00,10.13,8.67,11.0,0.0,0.0
2022-01-01 04:00:00,10.13,8.67,11.0,0.0,0.0
2022-01-01 05:00:00,10.09,8.68,11.0,0.0,0.0
2022-01-01 06:00:00,9.96,8.67,11.0,0.0,0.0
2022-01-01 07:00:00,10.18,8.79,11.0,0.0,0.0
2022-01-01 08:00:00,10.24,9.22,11.0,0.0,0.0
2022-01-01 09:00:00,9.77,8.78,10.89,0.0,0.0
2022-01-01 10:00:00,9.91,9.22,10.35,0.0,0.0
2022-01-01 11:00:00,10.21,9.22,11.0,0.25,0.0
2022-01-01 12:00:00,10.45,9.23,11.0,0.25,0.0
2022-01-01 13:00:00,10.47,9.78,11.0,0.72,0.0
2022-01-01 14:00:00,10.54,9.78,11.45,0.76,0.0
2022-01-01 15:00:00,11.2,9.79,12.0,0.31,2.04
2022-01-01 16:00:00,11.4,10.45,12.0,0.44,0.0
2022-01-01 17:00:00,12.12,11.47,12.78,0.38,0.0
2022-01-01 18:00:00,12.35,11.79,12.78,0.44,0.0
2022-01-01 19:00:00,12.16,11.45,12.81,0.25,0.0
2022-01-01 20:00:00,13.09,11.79,13.78,0.61,0.0
2022-01-01 21:00:00,12.66,11.56,13.78,0.56,0.0
2022-01-01 22:00:00,12.65,12.0,13.23,0.32,0.0
2022-01-01 23:00:00,12.58,11.45,13.23,0.32,0.0
2022-01-02 00:00:00,11.72,10.78,12.68,0.59,0.0
2022-01-02 01:00:00,11.47,10.34,12.25,1.4,0.0
2022-01-02 02:00:00,11.48,10.34,12.56,1.2,0.0
2022-01-02 03:00:00,11.44,10.34,12.02,3.27,5.97
2022-01-02 04:00:00,11.21,10.34,12.0,8.27,0.0
2022-01-02 05:00:00,10.79,9.78,11.68,1.09,0.0
2022-01-02 06:00:00,10.73,9.78,11.47,0.4,0.0
2022-01-02 07:00:00,10.83,9.9,11.68,0.25,0.0
2022-01-02 08:00:00,10.69,9.78,12.0,0.25,0.0
2022-01-02 09:00:00,11.0,10.34,12.0,0.0,0.0
2022-01-02 10:00:00,11.09,10.34,12.0,0.0,0.0
2022-01-02 11:00:00,10.96,10.34,11.68,0.36,0.0
2022-01-02 12:00:00,11.09,10.34,12.0,0.0,0.0
2022-01-02 13:00:00,10.95,10.34,11.68,0.0,0.0
2022-01-02 14:00:00,11.44,10.45,12.0,0.25,0.0
2022-01-02 15:00:00,11.97,10.89,12.79,0.0,0.0
2022-01-02 16:00:00,12.19,11.45,12.81,0.0,0.0
2022-01-02 17:00:00,12.92,12.56,13.34,0.0,0.0
2022-01-02 18:00:00,13.8,13.11,14.0,0.0,0.0
2022-01-02 19:00:00,14.45,13.69,15.35,0.0,0.0
2022-01-02 20:00:00,12.52,10.78,13.0,0.0,0.0
2022-01-02 21:00:00,10.74,9.79,11.01,0.0,0.0
2022-01-02 22:00:00,10.19,8.67,11.0,0.0,0.0
2022-01-02 23:00:00,8.88,7.79,9.24,0.0,0.0
2022-01-03 00:00:00,7.74,6.68,8.0,0.0,0.0
2022-01-03 01:00:00,4.73,3.36,5.89,0.0,0.0
2022-01-03 02:00:00,3.37,2.79,4.34,0.0,0.0
2022-01-03 03:00:00,3.37,2.57,4.34,0.0,0.0
2022-01-03 04:00:00,3.22,2.25,3.78,0.0,0.0
2022-01-03 05:00:00,3.16,1.79,3.79,0.0,0.0
2022-01-03 06:00:00,2.98,1.7,3.78,0.0,0.0
2022-01-03 07:00:00,2.31,1.68,3.11,0.0,0.0
2022-01-03 08:00:00,2.16,0.79,3.11,0.0,0.0
2022-01-03 09:00:00,1.25,0.59,2.0,0.0,0.0
2022-01-03 10:00:00,0.83,-0.21,1.01,0.0,0.0
2022-01-03 11:00:00,0.23,-0.53,0.78,0.0,0.0
2022-01-03 12:00:00,-0.44,-1.21,0.78,0.0,0.0
2022-01-03 13:00:00,-0.82,-1.64,-0.22,0.0,0.0
2022-01-03 14:00:00,-1.07,-2.21,-0.76,0.0,0.0
2022-01-03 15:00:00,-1.22,-2.21,-0.76,0.0,0.0
2022-01-03 16:00:00,-1.74,-2.21,-1.22,0.0,0.0
2022-01-03 17:00:00,-1.81,-2.44,-1.22,0.0,0.0
2022-01-03 18:00:00,-2.05,-2.89,-1.22,0.0,0.0
2022-01-03 19:00:00,-1.81,-3.21,-0.78,0.0,0.0
2022-01-03 20:00:00,-2.67,-3.21,-1.66,0.0,0.0
2022-01-03 21:00:00,-2.69,-3.21,-1.89,0.0,0.0
2022-01-03 22:00:00,-2.69,-3.55,-1.89,0.0,0.0
2022-01-03 23:00:00,-2.77,-3.55,-2.22,0.0,0.0
2022-01-04 00:00:00,-2.88,-4.21,-2.22,0.0,0.0
2022-01-04 01:00:00,-3.66,-4.41,-2.88,0.0,0.0
2022-01-04 02:00:00,-3.85,-5.21,-3.0,0.0,0.0
2022-01-04 03:00:00,-4.21,-5.53,-3.55,0.0,0.0
2022-01-04 04:00:00,-4.79,-6.08,-4.11,0.0,0.0
2022-01-04 05:00:00,-5.38,-6.21,-4.22,0.0,0.0
2022-01-04 06:00:00,-5.53,-6.64,-4.66,0.0,0.0
2022-01-04 07:00:00,-5.79,-6.33,-5.22,0.0,0.0
2022-01-04 08:00:00,-6.46,-7.21,-5.22,0.0,0.0
2022-01-04 09:00:00,-6.71,-7.21,-6.21,0.0,0.0
2022-01-04 10:00:00,-6.8,-7.75,-6.22,0.0,0.0
2022-01-04 11:00:00,-6.77,-7.75,-6.22,0.0,0.0
2022-01-04 12:00:00,-6.73,-7.44,-5.78,0.0,0.0
2022-01-04 13:00:00,-6.68,-7.75,-5.78,0.0,0.0
2022-01-04 14:00:00,-5.82,-6.33,-4.41,0.0,0.0
2022-01-04 15:00:00,-4.54,-5.67,-3.22,0.0,0.0
2022-01-04 16:00:00,-2.63,-3.55,-0.77,0.0,0.0
2022-01-04 17:00:00,-1.14,-2.44,0.03,0.0,0.0
2022-01-04 18:00:00,-0.23,-1.33,1.01,0.0,0.0
2022-01-04 19:00:00,0.75,-0.22,2.01,0.0,0.0
2022-01-04 20:00:00,1.04,0.34,1.68,0.0,0.0
2022-01-04 21:00:00,1.42,0.59,2.01,0.0,0.0
2022-01-04 22:00:00,0.73,-0.21,1.01,0.0,0.0
2022-01-04 23:00:00,0.52,-0.77,1.45,0.0,0.0
2022-01-05 00:00:00,0.54,-1.08,1.45,0.0,0.0
2022-01-05 01:00:00,0.37,-1.08,1.45,0.0,0.0
2022-01-05 02:00:00,0.18,-1.32,1.01,0.0,0.0
2022-01-05 03:00:00,-0.16,-1.22,0.89,0.0,0.0
2022-01-05 04:00:00,-0.28,-1.64,0.78,0.0,0.0
2022-01-05 05:00:00,-0.99,-2.21,-0.1,0.0,0.0
2022-01-05 06:00:00,-0.58,-2.43,0.34,0.0,0.0
2022-01-05 07:00:00,0.08,-2.21,1.0,0.0,0.0
2022-01-05 08:00:00,0.23,-1.66,1.0,0.0,0.0
2022-01-05 09:00:00,-0.01,-2.19,1.01,0.0,0.0
2022-01-05 10:00:00,0.17,-1.32,1.0,0.0,0.0
2022-01-05 11:00:00,0.45,-1.32,1.45,0.25,0.0
2022-01-05 12:00:00,0.93,-1.21,1.78,0.56,0.0
2022-01-05 13:00:00,1.37,-0.77,2.0,1.14,0.0
2022-01-05 14:00:00,2.6,0.35,3.22,0.64,0.0
2022-01-05 15:00:00,2.77,1.14,3.78,0.51,2.03
2022-01-05 16:00:00,3.74,1.7,4.78,0.51,0.0
2022-01-05 17:00:00,3.8,2.67,5.34,1.27,0.0
2022-01-05 18:00:00,5.44,4.33,6.45,0.51,0.0
2022-01-05 19:00:00,6.28,4.79,7.0,0.0,0.0
2022-01-05 20:00:00,7.21,6.0,8.0,0.0,0.0
2022-01-05 21:00:00,7.54,6.56,8.23,0.0,0.0
2022-01-05 22:00:00,7.26,6.0,8.11,0.0,0.0
2022-01-05 23:00:00,7.39,6.14,8.0,0.0,0.0
2022-01-06 00:00:00,7.06,5.59,8.0,0.0,0.0
2022-01-06 01:00:00,5.98,4.79,7.0,0.0,0.0
2022-01-06 02:00:00,4.9,4.33,6.78,0.0,0.0
2022-01-06 03:00:00,5.24,3.36,6.01,0.0,0.0
2022-01-06 04:00:00,4.98,3.36,6.0,0.0,0.0
2022-01-06 05:00:00,4.54,2.81,5.78,0.0,0.0
2022-01-06 06:00:00,4.01,2.79,5.34,0.0,0.0
2022-01-06 07:00:00,3.67,2.11,5.46,0.0,0.0
2022-01-06 08:00:00,3.25,1.68,4.22,0.0,0.0
2022-01-06 09:00:00,3.34,0.9,4.9,0.0,0.0
2022-01-06 10:00:00,3.75,1.12,4.9,0.0,0.0
2022-01-06 11:00:00,3.07,1.68,4.0,0.0,0.0
2022-01-06 12:00:00,2.77,1.56,3.78,0.0,0.0
2022-01-06 13:00:00,2.89,1.46,3.78,0.0,0.0
2022-01-06 14:00:00,2.69,1.46,3.23,0.0,0.0
2022-01-06 15:00:00,2.72,1.79,3.23,0.0,0.0
2022-01-06 16:00:00,2.78,1.79,3.67,0.0,0.0
2022-01-06 17:00:00,3.02,1.79,3.78,0.0,0.0
2022-01-06 18:00:00,3.23,2.0,4.23,0.0,0.0
2022-01-06 19:00:00,3.29,2.0,4.23,0.0,0.0
2022-01-06 20:00:00,3.36,2.56,4.23,0.0,0.0
2022-01-06 21:00:00,3.17,1.79,3.78,0.0,0.0
2022-01-06 22:00:00,2.27,1.46,3.23,0.0,0.0
2022-01-06 23:00:00,1.82,0.45,3.11,0.0,0.0
2022-01-07 00:00:00,1.63,0.35,2.78,0.0,0.0
2022-01-07 01:00:00,1.43,0.35,2.12,0.0,0.0
2022-01-07 02:00:00,1.43,0.35,2.12,0.0,0.0
2022-01-07 03:00:00,1.43,0.35,2.12,0.0,0.0
2022-01-07 04:00:00,1.32,0.35,2.02,0.0,0.0
2022-01-07 05:00:00,0.69,-0.67,1.78,0.0,0.0
2022-01-07 06:00:00,-0.83,-1.66,0.34,0.0,0.0
2022-01-07 07:00:00,-0.98,-2.21,-0.22,0.0,0.0
2022-01-07 08:00:00,-1.56,-2.21,-0.78,0.0,0.0
2022-01-07 09:00:00,-1.77,-2.33,-0.78,0.0,0.0
2022-01-07 10:00:00,-2.07,-2.89,-1.22,0.0,0.0
2022-01-07 11:00:00,-1.93,-3.21,-1.22,0.0,0.0
2022-01-07 12:00:00,-1.95,-3.21,-1.33,0.0,0.0
2022-01-07 13:00:00,-2.03,-2.99,-1.22,0.0,0.0
2022-01-07 14:00:00,-1.91,-2.44,-1.22,0.0,0.0
2022-01-07 15:00:00,-1.42,-2.42,0.34,0.0,0.0
2022-01-07 16:00:00,0.23,-1.33,1.46,0.25,0.0
2022-01-07 17:00:00,0.97,-0.78,1.78,0.0,0.0
2022-01-07 18:00:00,0.89,0.34,1.45,0.0,0.0
2022-01-07 19:00:00,0.29,-0.22,1.45,0.0,0.0
2022-01-07 20:00:00,0.52,-0.77,1.0,0.0,0.0
2022-01-07 21:00:00,0.58,-0.77,1.45,0.0,0.0
2022-01-07 22:00:00,-0.73,-1.88,0.34,0.0,0.0
2022-01-07 23:00:00,-1.07,-2.43,-0.22,0.0,0.0
2022-01-08 00:00:00,-2.03,-3.21,-1.33,0.0,0.0
2022-01-08 01:00:00,-2.07,-3.54,-1.22,0.0,0.0
2022-01-08 02:00:00,-2.8,-4.1,-1.89,0.0,0.0
2022-01-08 03:00:00,-3.1,-4.65,-2.22,0.0,0.0
2022-01-08 04:00:00,-2.9,-4.41,-2.22,0.0,0.0
2022-01-08 05:00:00,-3.07,-4.41,-2.22,0.0,0.0
2022-01-08 06:00:00,-4.14,-5.53,-3.55,0.0,0.0
2022-01-08 07:00:00,-4.17,-5.53,-3.55,0.0,0.0
2022-01-08 08:00:00,-4.98,-6.21,-4.11,0.0,0.0
2022-01-08 09:00:00,-5.53,-6.64,-4.22,0.0,0.0
2022-01-08 10:00:00,-5.45,-6.64,-4.22,0.0,0.0
2022-01-08 11:00:00,-6.16,-7.43,-4.66,0.0,0.0
2022-01-08 12:00:00,-6.17,-7.75,-5.66,0.0,0.0
2022-01-08 13:00:00,-6.39,-7.75,-5.22,0.0,0.0
2022-01-08 14:00:00,-5.8,-7.21,-4.66,0.0,0.0
2022-01-08 15:00:00,-5.32,-6.0,-3.88,0.0,0.0
2022-01-08 16:00:00,-3.71,-5.22,-2.77,0.0,0.0
2022-01-08 17:00:00,-2.75,-4.11,-1.88,0.0,0.0
2022-01-08 18:00:00,-2.34,-3.55,-1.32,0.0,0.0
2022-01-08 19:00:00,-1.43,-2.44,-0.66,0.0,0.0
2022-01-08 20:00:00,-1.24,-2.21,-0.21,0.0,0.0
2022-01-08 21:00:00,-1.32,-2.33,-0.1,0.0,0.0
2022-01-08 22:00:00,-2.07,-2.89,-1.22,0.0,0.0
2022-01-08 23:00:00,-1.8,-3.32,-0.66,0.0,0.0
2022-01-09 00:00:00,-2.1,-3.54,-1.21,0.0,0.0
2022-01-09 01:00:00,-1.89,-3.86,-1.21,0.0,0.0
2022-01-09 02:00:00,-2.19,-4.1,-1.21,0.0,0.0
2022-01-09 03:00:00,-2.08,-3.54,-0.78,0.0,0.0
2022-01-09 04:00:00,-2.1,-3.88,-0.78,0.0,0.0
2022-01-09 05:00:00,-1.81,-3.54,-1.0,0.0,0.0
2022-01-09 06:00:00,-1.88,-3.86,-0.78,0.0,0.0
2022-01-09 07:00:00,-2.25,-3.54,-0.78,0.0,0.0
2022-01-09 08:00:00,-1.5,-3.32,-0.66,0.0,0.0
2022-01-09 09:00:00,-1.45,-2.89,-0.22,0.0,0.0
2022-01-09 10:00:00,-0.48,-2.21,0.78,0.0,0.0
2022-01-09 11:00:00,0.18,-1.66,1.0,0.0,0.0
2022-01-09 12:00:00,0.56,-1.1,1.45,0.0,0.0
2022-01-09 13:00:00,1.24,-0.11,2.0,0.0,0.0
2022-01-09 14:00:00,1.53,0.45,2.56,0.0,0.0
2022-01-09 15:00:00,2.25,1.68,3.11,0.0,0.0
2022-01-09 16:00:00,2.8,1.79,3.23,0.22,0.0
2022-01-09 17:00:00,3.11,1.79,3.78,0.37,0.0
2022-01-09 18:00:00,3.39,2.79,4.22,0.49,0.0
2022-01-09 19:00:00,3.97,2.79,4.78,0.11,0.0
2022-01-09 20:00:00,3.91,2.79,4.78,0.25,0.0
2022-01-09 21:00:00,3.8,2.79,4.34,0.32,0.0
2022-01-09 22:00:00,3.42,2.79,4.34,0.25,0.0
2022-01-09 23:00:00,3.05,2.11,4.22,0.32,0.0
2022-01-10 00:00:00,2.89,2.11,3.79,0.59,0.0
2022-01-10 01:00:00,3.37,2.79,4.22,0.46,0.0
2022-01-10 02:00:00,3.6,2.79,4.78,0.61,0.0
2022-01-10 03:00:00,3.7,2.67,4.78,0.25,1.53
2022-01-10 04:00:00,3.85,2.57,4.9,0.0,0.0
2022-01-10 05:00:00,3.64,2.67,4.9,0.0,0.0
2022-01-10 06:00:00,3.88,3.12,4.34,0.0,0.0
2022-01-10 07:00:00,3.68,2.57,4.22,0.0,0.0
2022-01-10 08:00:00,2.5,1.56,3.78,0.0,0.0
2022-01-10 09:00:00,2.05,0.79,2.78,0.0,0.0
2022-01-10 10:00:00,0.86,-0.53,1.0,0.0,0.0
2022-01-10 11:00:00,-0.68,-1.64,0.34,0.0,0.0
2022-01-10 12:00:00,-1.61,-2.21,-0.78,0.0,0.0
2022-01-10 13:00:00,-1.88,-3.21,-1.22,0.0,0.0
2022-01-10 14:00:00,-1.83,-2.44,-0.78,0.0,0.0
2022-01-10 15:00:00,-1.98,-2.44,-1.1,0.0,0.0
2022-01-10 16:00:00,-1.63,-2.44,-0.77,0.0,0.0
2022-01-10 17:00:00,-1.52,-2.44,-0.53,0.0,0.0
2022-01-10 18:00:00,-1.39,-2.44,-0.21,0.0,0.0
2022-01-10 19:00:00,-1.51,-2.21,-0.22,0.0,0.0
2022-01-10 20:00:00,-1.64,-2.44,-0.77,0.0,0.0
2022-01-10 21:00:00,-1.84,-2.44,-1.22,0.0,0.0
2022-01-10 22:00:00,-2.8,-3.54,-2.22,0.0,0.0
2022-01-10 23:00:00,-2.8,-3.54,-2.22,0.0,0.0
2022-01-11 00:00:00,-2.89,-4.21,-2.22,0.0,0.0
2022-01-11 01:00:00,-2.9,-4.21,-1.89,0.0,0.0
2022-01-11 02:00:00,-2.98,-4.41,-2.22,0.0,0.0
2022-01-11 03:00:00,-3.13,-4.65,-2.22,0.0,0.0
2022-01-11 04:00:00,-3.87,-4.65,-3.0,0.0,0.0
2022-01-11 05:00:00,-4.02,-5.21,-3.22,0.0,0.0
2022-01-11 06:00:00,-5.37,-6.64,-4.11,0.0,0.0
2022-01-11 07:00:00,-5.78,-7.21,-4.66,0.0,0.0
2022-01-11 08:00:00,-6.68,-7.75,-5.78,0.0,0.0
2022-01-11 09:00:00,-7.05,-8.3,-6.22,0.0,0.0
2022-01-11 10:00:00,-7.65,-8.86,-6.89,0.0,0.0
2022-01-11 11:00:00,-7.9,-9.21,-6.89,0.0,0.0
2022-01-11 12:00:00,-8.54,-9.41,-7.44,0.0,0.0
2022-01-11 13:00:00,-8.91,-10.21,-8.0,0.0,0.0
2022-01-11 14:00:00,-8.87,-10.21,-8.0,0.0,0.0
2022-01-11 15:00:00,-8.76,-9.66,-7.99,0.0,0.0
2022-01-11 16:00:00,-8.65,-9.21,-7.75,0.0,0.0
2022-01-11 17:00:00,-8.39,-9.0,-7.22,0.0,0.0
2022-01-11 18:00:00,-7.61,-8.21,-6.66,0.0,0.0
2022-01-11 19:00:00,-7.05,-8.0,-6.1,0.0,0.0
2022-01-11 20:00:00,-6.51,-7.21,-5.77,0.0,0.0
2022-01-11 21:00:00,-6.62,-7.44,-5.78,0.0,0.0
2022-01-11 22:00:00,-6.99,-8.21,-6.33,0.0,0.0
2022-01-11 23:00:00,-6.92,-8.3,-6.22,0.0,0.0
2022-01-12 00:00:00,-7.66,-8.21,-6.77,0.0,0.0
2022-01-12 01:00:00,-8.11,-9.1,-7.22,0.0,0.0
2022-01-12 02:00:00,-8.3,-9.65,-7.22,0.0,0.0
2022-01-12 03:00:00,-8.01,-9.41,-6.77,0.0,0.0
2022-01-12 04:00:00,-7.37,-9.21,-6.77,0.0,0.0
2022-01-12 05:00:00,-7.26,-8.86,-6.77,0.0,0.0
2022-01-12 06:00:00,-6.59,-8.3,-6.0,0.0,0.0
2022-01-12 07:00:00,-6.47,-7.75,-5.77,0.0,0.0
2022-01-12 08:00:00,-6.43,-7.75,-5.66,0.0,0.0
2022-01-12 09:00:00,-6.21,-7.33,-5.22,0.0,0.0
2022-01-12 10:00:00,-5.24,-6.66,-4.11,0.0,0.0
2022-01-12 11:00:00,-4.75,-6.66,-3.55,0.0,0.0
2022-01-12 12:00:00,-4.26,-6.1,-3.0,0.0,0.0
2022-01-12 13:00:00,-3.2,-5.55,-1.89,0.0,0.0
2022-01-12 14:00:00,-2.5,-4.0,-1.21,0.0,0.0
2022-01-12 15:00:00,-0.73,-2.21,0.34,0.0,0.0
2022-01-12 16:00:00,0.77,0.0,2.01,0.0,0.0
2022-01-12 17:00:00,1.74,1.0,3.11,0.0,0.0
2022-01-12 18:00:00,3.48,2.25,4.78,0.0,0.0
2022-01-12 19:00:00,3.91,2.79,4.79,0.0,0.0
2022-01-12 20:00:00,4.25,3.79,4.79,0.0,0.0
2022-01-12 21:00:00,4.42,3.9,4.8,0.0,0.0
2022-01-12 22:00:00,3.3,2.11,4.0,0.0,0.0
2022-01-12 23:00:00,3.08,1.68,3.78,0.0,0.0
2022-01-13 00:00:00,3.05,1.46,4.22,0.0,0.0
2022-01-13 01:00:00,3.21,0.03,4.0,0.0,0.0
2022-01-13 02:00:00,2.65,0.9,3.79,0.0,0.0
2022-01-13 03:00:00,2.6,0.35,3.79,0.0,0.0
2022-01-13 04:00:00,2.58,-1.08,3.67,0.0,0.0
2022-01-13 05:00:00,2.67,-0.55,3.67,0.0,0.0
2022-01-13 06:00:00,2.66,-0.55,3.67,0.0,0.0
2022-01-13 07:00:00,1.99,-1.1,2.68,0.0,0.0
2022-01-13 08:00:00,2.1,-1.1,3.11,0.0,0.0
2022-01-13 09:00:00,2.1,-1.1,2.68,0.0,0.0
2022-01-13 10:00:00,2.01,-0.55,2.68,0.0,0.0
2022-01-13 11:00:00,2.58,0.89,3.23,0.0,0.0
2022-01-13 12:00:00,2.15,0.89,2.78,0.0,0.0
2022-01-13 13:00:00,2.2,-0.55,3.23,0.0,0.0
2022-01-13 14:00:00,3.22,0.79,3.79,0.0,0.0
2022-01-13 15:00:00,4.45,2.25,5.0,0.0,0.0
2022-01-13 16:00:00,5.75,3.79,6.46,0.0,0.0
2022-01-13 17:00:00,5.55,5.34,5.79,0.0,0.0
2022-01-13 18:00:00,6.72,6.45,7.01,0.0,0.0
2022-01-13 19:00:00,6.73,6.45,7.79,0.0,0.0
2022-01-13 20:00:00,5.91,5.34,6.79,0.0,0.0
2022-01-13 21:00:00,6.55,5.34,7.0,0.0,0.0
2022-01-13 22:00:00,4.92,4.22,5.79,0.0,0.0
2022-01-13 23:00:00,4.96,3.67,5.79,0.0,0.0
2022-01-14 00:00:00,4.46,3.67,5.36,0.0,0.0
2022-01-14 01:00:00,4.36,2.79,5.35,0.0,0.0
2022-01-14 02:00:00,4.16,2.79,5.34,0.0,0.0
2022-01-14 03:00:00,4.47,2.57,5.34,0.0,0.0
2022-01-14 04:00:00,4.51,2.79,5.34,0.0,0.0
2022-01-14 05:00:00,3.97,2.57,5.34,0.0,0.0
2022-01-14 06:00:00,4.05,2.79,4.9,0.0,0.0
2022-01-14 07:00:00,3.94,2.57,4.9,0.0,0.0
2022-01-14 08:00:00,3.97,2.57,4.9,0.0,0.0
2022-01-14 09:00:00,4.01,2.79,4.9,0.0,0.0
2022-01-14 10:00:00,4.07,2.79,4.9,0.0,0.0
2022-01-14 11:00:00,3.81,1.79,4.78,0.0,0.0
2022-01-14 12:00:00,3.82,2.79,4.9,0.0,0.0
2022-01-14 13:00:00,3.72,1.79,5.36,0.0,0.0
2022-01-14 14:00:00,3.7,2.67,4.78,0.0,0.0
2022-01-14 15:00:00,5.06,4.78,5.78,0.0,0.0
2022-01-14 16:00:00,5.92,4.78,6.7,0.0,0.0
2022-01-14 17:00:00,5.97,4.78,7.01,0.0,0.0
2022-01-14 18:00:00,5.09,4.22,6.12,0.0,0.0
2022-01-14 19:00:00,4.83,3.67,6.46,0.0,0.0
2022-01-14 20:00:00,4.26,3.11,5.57,0.0,0.0
2022-01-14 21:00:00,4.24,3.67,5.35,0.0,0.0
2022-01-14 22:00:00,2.59,1.45,3.68,0.0,0.0
2022-01-14 23:00:00,1.41,0.59,2.56,0.0,0.0
2022-01-15 00:00:00,0.47,-0.22,1.45,0.0,0.0
2022-01-15 01:00:00,-0.55,-1.21,0.36,0.0,0.0
2022-01-15 02:00:00,-1.6,-2.44,-0.76,0.0,0.0
2022-01-15 03:00:00,-3.03,-4.21,-2.42,0.0,0.0
2022-01-15 04:00:00,-4.22,-5.22,-3.88,0.0,0.0
2022-01-15 05:00:00,-5.62,-6.64,-5.21,0.0,0.0
2022-01-15 06:00:00,-6.94,-7.75,-6.31,0.0,0.0
2022-01-15 07:00:00,-7.72,-8.21,-7.22,0.0,0.0
2022-01-15 08:00:00,-7.99,-9.41,-7.22,0.0,0.0
2022-01-15 09:00:00,-8.85,-10.21,-8.0,0.0,0.0
2022-01-15 10:00:00,-9.72,-10.55,-9.11,0.0,0.0
2022-01-15 11:00:00,-10.37,-11.0,-9.22,0.0,0.0
2022-01-15 12:00:00,-10.66,-11.33,-9.66,0.0,0.0
2022-01-15 13:00:00,-11.62,-12.21,-10.77,0.0,0.0
2022-01-15 14:00:00,-11.88,-12.21,-10.53,0.0,0.0
2022-01-15 15:00:00,-10.51,-11.21,-9.11,0.0,0.0
2022-01-15 16:00:00,-9.55,-10.22,-8.54,0.0,0.0
2022-01-15 17:00:00,-8.06,-9.21,-7.43,0.0,0.0
2022-01-15 18:00:00,-7.82,-8.55,-6.64,0.0,0.0
2022-01-15 19:00:00,-7.06,-7.88,-6.32,0.0,0.0
2022-01-15 20:00:00,-6.92,-7.88,-5.78,0.0,0.0
2022-01-15 21:00:00,-7.0,-8.0,-6.32,0.0,0.0
2022-01-15 22:00:00,-7.17,-8.21,-6.87,0.0,0.0
2022-01-15 23:00:00,-7.67,-8.86,-6.88,0.0,0.0
2022-01-16 00:00:00,-7.89,-9.21,-7.22,0.0,0.0
2022-01-16 01:00:00,-8.93,-10.21,-7.42,0.0,0.0
2022-01-16 02:00:00,-8.89,-10.53,-8.22,0.0,0.0
2022-01-16 03:00:00,-10.28,-11.21,-9.09,0.0,0.0
2022-01-16 04:00:00,-10.28,-11.0,-8.55,0.0,0.0
2022-01-16 05:00:00,-10.74,-11.0,-9.64,0.0,0.0
2022-01-16 06:00:00,-11.2,-12.0,-9.66,0.0,0.0
2022-01-16 07:00:00,-11.68,-12.0,-10.76,0.0,0.0
2022-01-16 08:00:00,-11.68,-12.0,-10.76,0.0,0.0
2022-01-16 09:00:00,-11.92,-12.0,-10.76,0.0,0.0
2022-01-16 10:00:00,-12.02,-12.22,-10.76,0.0,0.0
2022-01-16 11:00:00,-12.0,-12.22,-12.0,0.0,0.0
2022-01-16 12:00:00,-12.0,-12.22,-12.0,0.0,0.0
2022-01-16 13:00:00,-11.94,-13.21,-11.21,0.0,0.0
2022-01-16 14:00:00,-10.68,-12.21,-10.11,0.0,0.0
2022-01-16 15:00:00,-8.84,-9.22,-7.44,0.0,0.0
2022-01-16 16:00:00,-7.11,-8.21,-6.32,0.0,0.0
2022-01-16 17:00:00,-6.01,-6.89,-5.21,0.0,0.0
2022-01-16 18:00:00,-4.71,-6.21,-4.0,0.0,0.0
2022-01-16 19:00:00,-4.05,-4.66,-3.54,0.0,0.0
2022-01-16 20:00:00,-3.75,-4.21,-3.0,0.0,0.0
2022-01-16 21:00:00,-2.98,-4.21,-2.43,0.0,0.0
2022-01-16 22:00:00,-1.83,-3.3,-1.22,0.0,0.0
2022-01-16 23:00:00,-0.92,-2.21,-0.21,0.0,0.0
2022-01-17 00:00:00,0.15,-1.66,0.9,0.0,0.0
2022-01-17 01:00:00,-0.56,-1.1,0.35,0.0,0.0
2022-01-17 02:00:00,0.32,0.0,0.9,0.64,0.0
2022-01-17 03:00:00,1.03,0.57,1.46,2.37,3.05
2022-01-17 04:00:00,1.95,1.14,3.13,2.92,0.0
2022-01-17 05:00:00,3.53,2.25,4.34,4.52,0.0
2022-01-17 06:00:00,4.0,3.0,5.46,5.38,0.0
2022-01-17 07:00:00,4.61,3.78,6.01,3.6,0.0
2022-01-17 08:00:00,4.73,3.79,6.47,3.76,0.0
2022-01-17 09:00:00,4.83,4.0,7.58,7.24,13.84
2022-01-17 10:00:00,4.93,3.79,7.01,3.15,0.0
2022-01-17 11:00:00,5.47,4.79,7.12,0.61,0.0
2022-01-17 12:00:00,6.29,4.78,7.0,0.17,0.0
2022-01-17 13:00:00,5.79,4.22,6.45,0.29,0.0
2022-01-17 14:00:00,4.72,3.12,5.34,0.38,0.0
2022-01-17 15:00:00,3.97,2.79,4.78,0.42,0.38
2022-01-17 16:00:00,3.77,3.0,5.03,0.0,0.0
2022-01-17 17:00:00,3.04,2.01,3.78,0.0,0.0
2022-01-17 18:00:00,2.73,1.79,3.11,0.0,0.0
2022-01-17 19:00:00,2.38,1.79,3.11,0.25,0.0
2022-01-17 20:00:00,2.89,1.79,3.23,0.0,0.0
2022-01-17 21:00:00,2.89,1.79,3.23,0.0,0.0
